#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ENSTRUP00000028405	MAP3K14	31033.ENSTRUP00000028405	31033.ENSTRUP00000036335	0	0	0	0	0.062	0.077	0.196	0.456	0.570
ENSTRUP00000028490	gli2	31033.ENSTRUP00000028490	31033.ENSTRUP00000004513	0	0	0	0	0	0.061	0	0.399	0.411
ENSTRUP00000028490	grid1	31033.ENSTRUP00000028490	31033.ENSTRUP00000021023	0	0	0	0	0	0	0	0.473	0.473
ENSTRUP00000028490	ahr1a	31033.ENSTRUP00000028490	31033.ENSTRUP00000022580	0	0	0	0	0	0.125	0	0.353	0.409
ENSTRUP00000028490	dlx4	31033.ENSTRUP00000028490	31033.ENSTRUP00000042333	0	0	0	0	0.060	0.056	0	0.523	0.539
ENSTRUP00000028490	ube2i	31033.ENSTRUP00000028490	31033.ENSTRUP00000040080	0	0	0	0	0.060	0.154	0	0.574	0.631
ENSTRUP00000028490	dlx1	31033.ENSTRUP00000028490	31033.ENSTRUP00000045482	0	0	0	0	0.060	0.056	0	0.632	0.644
ENSTRUP00000028975	STX19	31033.ENSTRUP00000028975	31033.ENSTRUP00000003533	0	0	0	0	0	0.264	0.265	0.076	0.456
ENSTRUP00000028975	stx4	31033.ENSTRUP00000028975	31033.ENSTRUP00000028564	0	0	0	0	0	0.264	0.265	0.087	0.462
ENSTRUP00000028975	il1rapl1	31033.ENSTRUP00000028975	31033.ENSTRUP00000038694	0	0	0	0	0.094	0	0	0.399	0.432
ENSTRUP00000028975	ints6	31033.ENSTRUP00000028975	31033.ENSTRUP00000033871	0	0	0	0	0	0	0	0.460	0.459
ENSTRUP00000029980	gli2	31033.ENSTRUP00000029980	31033.ENSTRUP00000004513	0	0	0	0.671	0.061	0.384	0	0.399	0.470
ENSTRUP00000029980	clybl	31033.ENSTRUP00000029980	31033.ENSTRUP00000029547	0	0	0	0	0	0	0	0.519	0.519
ENSTRUP00000029980	zic5	31033.ENSTRUP00000029980	31033.ENSTRUP00000029786	0	0	0	0.893	0.547	0	0	0.705	0.580
ENSTRUP00000029980	LOC101066095	31033.ENSTRUP00000029980	31033.ENSTRUP00000034503	0	0	0	0	0	0.086	0.163	0.373	0.478
ENSTRUP00000029980	tcf7l2	31033.ENSTRUP00000029980	31033.ENSTRUP00000031774	0	0	0	0	0.059	0.522	0.147	0.175	0.641
ENSTRUP00000030091	atg6	31033.ENSTRUP00000030091	31033.ENSTRUP00000034988	0	0	0	0	0	0	0	0.546	0.546
ENSTRUP00000030091	REXO4	31033.ENSTRUP00000030091	31033.ENSTRUP00000033659	0	0	0	0	0	0	0	0.638	0.638
ENSTRUP00000030091	cryl1	31033.ENSTRUP00000030091	31033.ENSTRUP00000040269	0	0	0	0	0	0	0	0.712	0.712
ENSTRUP00000030091	ENSTRUP00000033103	31033.ENSTRUP00000030091	31033.ENSTRUP00000033103	0	0	0	0	0	0.602	0	0.764	0.902
ENSTRUP00000030242	ube2f	31033.ENSTRUP00000030242	31033.ENSTRUP00000018650	0	0	0	0	0.063	0.066	0.459	0	0.485
ENSTRUP00000030242	cops8	31033.ENSTRUP00000030242	31033.ENSTRUP00000018831	0	0	0	0	0	0.134	0.548	0.333	0.716
ENSTRUP00000030242	bccip	31033.ENSTRUP00000030242	31033.ENSTRUP00000022839	0	0	0	0	0	0	0	0.633	0.633
ENSTRUP00000030331	tcf7l2	31033.ENSTRUP00000030331	31033.ENSTRUP00000031774	0	0	0	0	0.058	0.127	0.338	0.136	0.466
ENSTRUP00000032901	RAB17	31033.ENSTRUP00000032901	31033.ENSTRUP00000021192	0	0	0	0	0.057	0.136	0.226	0.177	0.411
ENSTRUP00000032901	rab20	31033.ENSTRUP00000032901	31033.ENSTRUP00000024758	0	0	0	0	0.057	0.136	0.226	0.177	0.411
ENSTRUP00000032901	bub3	31033.ENSTRUP00000032901	31033.ENSTRUP00000026550	0	0	0	0	0.061	0	0	0.399	0.411
ENSTRUP00000032901	rac1	31033.ENSTRUP00000032901	31033.ENSTRUP00000042931	0	0	0	0	0	0.269	0.137	0.223	0.467
ENSTRUP00000032901	xpo4	31033.ENSTRUP00000032901	31033.ENSTRUP00000040511	0	0	0	0	0.052	0	0	0.463	0.469
ENSTRUP00000033103	PDCL3	31033.ENSTRUP00000033103	31033.ENSTRUP00000038438	0	0	0	0	0	0	0	0.735	0.735
ENSTRUP00000033832	RPL19 (1 of many)	31033.ENSTRUP00000033832	31033.ENSTRUP00000029939	0	0	0	0	0.194	0.271	0.176	0.056	0.481
ENSTRUP00000033832	rpl8	31033.ENSTRUP00000033832	31033.ENSTRUP00000035727	0	0	0	0	0.192	0.271	0.176	0.065	0.485
ENSTRUP00000033832	ENSTRUP00000033983	31033.ENSTRUP00000033832	31033.ENSTRUP00000033983	0	0	0	0	0	0	0	0.556	0.556
ENSTRUP00000033983	SLC18A3	31033.ENSTRUP00000033983	31033.ENSTRUP00000029269	0	0	0	0	0.059	0	0.461	0	0.471
ENSTRUP00000033983	LOC101072757	31033.ENSTRUP00000033983	31033.ENSTRUP00000033713	0	0	0	0	0.084	0	0	0.399	0.425
ENSTRUP00000035355	SPEG	31033.ENSTRUP00000035355	31033.ENSTRUP00000008607	0	0	0	0	0.067	0.206	0.346	0.098	0.504
ENSTRUP00000035355	LOC101070646	31033.ENSTRUP00000035355	31033.ENSTRUP00000017072	0	0	0	0	0.668	0.053	0.482	0	0.822
ENSTRUP00000035355	casp7	31033.ENSTRUP00000035355	31033.ENSTRUP00000031759	0	0	0	0	0	0.154	0.508	0.047	0.568
ENSTRUP00000035355	LOC101073795	31033.ENSTRUP00000035355	31033.ENSTRUP00000035084	0	0	0	0	0.067	0	0.461	0	0.475
ENSTRUP00000035355	Neb	31033.ENSTRUP00000035355	31033.ENSTRUP00000037452	0	0	0	0	0.463	0.199	0.516	0.409	0.860
ENSTRUP00000036038	LOC101078739	31033.ENSTRUP00000036038	31033.ENSTRUP00000041825	0	0	0	0	0.061	0	0	0.585	0.593
ENSTRUP00000036594	ifih1	31033.ENSTRUP00000036594	31033.ENSTRUP00000003254	0	0	0	0	0.063	0.154	0	0.469	0.542
ENSTRUP00000036594	kctd12	31033.ENSTRUP00000036594	31033.ENSTRUP00000026778	0	0	0	0	0.059	0	0	0.644	0.650
ENSTRUP00000036594	smarcal1	31033.ENSTRUP00000036594	31033.ENSTRUP00000026994	0.051	0	0	0	0.063	0.160	0.133	0.325	0.483
ENSTRUP00000036594	dclre1a	31033.ENSTRUP00000036594	31033.ENSTRUP00000031659	0.044	0	0	0	0.105	0	0	0.603	0.630
ENSTRUP00000036594	ube2i	31033.ENSTRUP00000036594	31033.ENSTRUP00000040080	0	0	0	0	0.050	0.113	0.138	0.333	0.450
ENSTRUP00000037179	LOC101078742	31033.ENSTRUP00000037179	31033.ENSTRUP00000039049	0	0	0	0	0.093	0.375	0.219	0.216	0.606
ENSTRUP00000038628	tcf7l2	31033.ENSTRUP00000038628	31033.ENSTRUP00000031774	0	0	0	0	0.061	0.145	0.473	0.106	0.571
ENSTRUP00000038628	MAP3K14	31033.ENSTRUP00000038628	31033.ENSTRUP00000036335	0	0	0	0	0	0.054	0.381	0.120	0.439
ENSTRUP00000038628	LONRF2	31033.ENSTRUP00000038628	31033.ENSTRUP00000038505	0	0	0	0	0	0	0	0.615	0.615
ENSTRUP00000038628	IL1R1	31033.ENSTRUP00000038628	31033.ENSTRUP00000039297	0	0	0	0	0	0	0.528	0.047	0.530
ENSTRUP00000039602	rhot2	31033.ENSTRUP00000039602	31033.ENSTRUP00000039397	0	0	0	0	0	0.084	0.387	0	0.414
ENSTRUP00000039602	rac1	31033.ENSTRUP00000039602	31033.ENSTRUP00000042931	0	0	0	0	0.058	0.150	0.316	0.071	0.423
ENSTRUP00000039985	SPEG	31033.ENSTRUP00000039985	31033.ENSTRUP00000008607	0	0	0	0	0.063	0.603	0.063	0.120	0.652
ENSTRUP00000039985	hdac4	31033.ENSTRUP00000039985	31033.ENSTRUP00000012899	0	0	0	0	0.062	0.381	0.140	0.194	0.543
ENSTRUP00000039985	SUMO3	31033.ENSTRUP00000039985	31033.ENSTRUP00000022408	0	0	0	0	0.099	0.155	0.437	0.122	0.573
ENSTRUP00000039985	LOC101062383	31033.ENSTRUP00000039985	31033.ENSTRUP00000024439	0	0	0	0	0.062	0.181	0.329	0.162	0.510
ENSTRUP00000039985	stat4	31033.ENSTRUP00000039985	31033.ENSTRUP00000028049	0	0	0	0	0.062	0.239	0.177	0.142	0.428
ENSTRUP00000039985	chaf1b	31033.ENSTRUP00000039985	31033.ENSTRUP00000030547	0	0	0	0	0.126	0.392	0	0.334	0.615
ENSTRUP00000039985	cbx1	31033.ENSTRUP00000039985	31033.ENSTRUP00000030902	0	0	0	0	0.050	0.076	0	0.403	0.430
ENSTRUP00000039985	xrcc6	31033.ENSTRUP00000039985	31033.ENSTRUP00000043728	0	0	0	0	0	0.082	0.267	0.233	0.438
ENSTRUP00000039985	L3mbtl2	31033.ENSTRUP00000039985	31033.ENSTRUP00000043663	0	0	0	0	0.059	0.278	0.232	0.097	0.465
ENSTRUP00000039985	ube2i	31033.ENSTRUP00000039985	31033.ENSTRUP00000040080	0	0	0	0	0.091	0.392	0.521	0.076	0.722
ENSTRUP00000042818	cee	31033.ENSTRUP00000042818	31033.ENSTRUP00000043765	0	0	0	0	0	0	0	0.505	0.505
ENSTRUP00000042885	tmem204	31033.ENSTRUP00000042885	31033.ENSTRUP00000038219	0	0	0	0	0	0	0	0.454	0.454
ENSTRUP00000043540	GCC2	31033.ENSTRUP00000043540	31033.ENSTRUP00000006069	0	0	0	0	0	0.056	0	0.405	0.414
ENSTRUP00000043540	pde6c	31033.ENSTRUP00000043540	31033.ENSTRUP00000025302	0	0	0	0	0.113	0.145	0.924	0.093	0.941
ENSTRUP00000043900	il1rapl1	31033.ENSTRUP00000043900	31033.ENSTRUP00000038694	0	0	0	0	0	0.087	0	0.580	0.600
ENSTRUP00000043900	FRMPD2	31033.ENSTRUP00000043900	31033.ENSTRUP00000043878	0	0	0	0	0.060	0	0	0.630	0.637
ENSTRUP00000044165	epha3	31033.ENSTRUP00000044165	31033.ENSTRUP00000004135	0	0	0	0.954	0.060	0	0.550	0.531	0.569
ENSTRUP00000044165	pou1f1	31033.ENSTRUP00000044165	31033.ENSTRUP00000008147	0	0	0	0	0.060	0	0.096	0.615	0.644
ENSTRUP00000044165	efnb2	31033.ENSTRUP00000044165	31033.ENSTRUP00000045884	0	0	0	0	0.188	0.269	0.478	0.235	0.731
FAM124A	f5	31033.ENSTRUP00000034247	31033.ENSTRUP00000036858	0	0	0	0	0	0.146	0.317	0.055	0.400
FAM155A	ankrd10	31033.ENSTRUP00000013504	31033.ENSTRUP00000025231	0	0	0	0	0	0	0	0.524	0.524
FAM155A	NALCN	31033.ENSTRUP00000013504	31033.ENSTRUP00000030737	0	0	0	0	0.063	0.480	0	0.533	0.752
FAM171A2	grn	31033.ENSTRUP00000019891	31033.ENSTRUP00000018799	0	0	0	0	0	0	0	0.525	0.525
FAM171A2	dnaaf3	31033.ENSTRUP00000019891	31033.ENSTRUP00000032921	0	0	0	0	0	0	0	0.730	0.730
FBXO47	MMP25	31033.ENSTRUP00000008547	31033.ENSTRUP00000027954	0	0	0	0	0	0	0	0.440	0.440
FILIP1L	LOC101078365	31033.ENSTRUP00000031915	31033.ENSTRUP00000039989	0	0	0	0	0	0.602	0	0.366	0.736
FOXK2	LOC446041	31033.ENSTRUP00000007502	31033.ENSTRUP00000032796	0	0	0	0	0	0.045	0.074	0.723	0.734
FRMPD2	SPEG	31033.ENSTRUP00000043878	31033.ENSTRUP00000008607	0	0	0	0	0.062	0.325	0.235	0.058	0.482
FRMPD2	plekha1	31033.ENSTRUP00000043878	31033.ENSTRUP00000019845	0	0	0	0	0	0.155	0.351	0.062	0.440
FRMPD2	stam2	31033.ENSTRUP00000043878	31033.ENSTRUP00000037109	0	0	0	0	0.050	0.147	0.381	0	0.454
FRMPD2	ubtd1	31033.ENSTRUP00000043878	31033.ENSTRUP00000043842	0	0	0	0	0	0	0	0.788	0.788
FRMPD2	PTS	31033.ENSTRUP00000043878	31033.ENSTRUP00000044069	0	0	0	0	0	0.269	0	0.222	0.407
GALNT3	VDAC2 (1 of many)	31033.ENSTRUP00000000935	31033.ENSTRUP00000034955	0	0	0	0	0	0	0	0.492	0.492
GALNT3	clybl	31033.ENSTRUP00000000935	31033.ENSTRUP00000029547	0	0.013	0	0	0	0	0	0.526	0.526
GCC2	hdac4	31033.ENSTRUP00000006069	31033.ENSTRUP00000012899	0	0	0	0	0.063	0.058	0.354	0.073	0.400
GCC2	ppif	31033.ENSTRUP00000006069	31033.ENSTRUP00000035161	0	0	0	0	0.063	0.051	0.378	0.098	0.434
GCC2	rcbtb1	31033.ENSTRUP00000006069	31033.ENSTRUP00000038263	0	0	0	0	0.063	0.270	0.181	0.147	0.458
GCC2	LOC101069418	31033.ENSTRUP00000006069	31033.ENSTRUP00000006989	0	0	0	0	0.060	0.056	0.490	0	0.507
GCC2	cep97	31033.ENSTRUP00000006069	31033.ENSTRUP00000031067	0	0	0	0	0.061	0.065	0	0.623	0.640
GCC2	pikfyve	31033.ENSTRUP00000006069	31033.ENSTRUP00000040140	0	0	0	0	0.062	0	0	0.714	0.720
GCC2	SUMO3	31033.ENSTRUP00000006069	31033.ENSTRUP00000022408	0	0	0	0	0.089	0.383	0.434	0.250	0.729
GCC2	ube2i	31033.ENSTRUP00000006069	31033.ENSTRUP00000040080	0	0	0	0	0.063	0.347	0.474	0.413	0.785
GJA3	cryl1	31033.ENSTRUP00000040226	31033.ENSTRUP00000040269	0	0	0	0	0	0	0	0.671	0.671
GRB14	LOC101073575	31033.ENSTRUP00000002093	31033.ENSTRUP00000043883	0	0	0	0	0.060	0	0.280	0.201	0.412
GRB14	erbb4	31033.ENSTRUP00000002093	31033.ENSTRUP00000021302	0	0	0	0	0.050	0.264	0.236	0.094	0.451
GRB14	gfra1	31033.ENSTRUP00000002093	31033.ENSTRUP00000027765	0	0	0	0	0	0	0.476	0.041	0.476
GRB14	LOC101069496	31033.ENSTRUP00000002093	31033.ENSTRUP00000015713	0	0	0	0	0	0.210	0.454	0.106	0.580
HPDL	TGDS	31033.ENSTRUP00000024747	31033.ENSTRUP00000010619	0	0	0	0	0.052	0.397	0	0	0.403
HPDL	hao2	31033.ENSTRUP00000024747	31033.ENSTRUP00000041074	0.070	0	0	0	0.084	0	0.432	0	0.473
IL1R1	MAP3K14	31033.ENSTRUP00000039297	31033.ENSTRUP00000036335	0	0	0	0	0	0.084	0.456	0.378	0.662
ITGAX	SPEG	31033.ENSTRUP00000024263	31033.ENSTRUP00000008607	0	0	0	0	0.068	0	0.437	0.084	0.477
ITGAX	LOC101062452	31033.ENSTRUP00000024263	31033.ENSTRUP00000011498	0	0	0	0	0.052	0.081	0.499	0.245	0.626
ITGAX	cxcr4	31033.ENSTRUP00000024263	31033.ENSTRUP00000022640	0	0	0	0	0.060	0	0.136	0.525	0.580
ITGAX	stat4	31033.ENSTRUP00000024263	31033.ENSTRUP00000028049	0	0	0	0	0.060	0.045	0.247	0.331	0.487
ITGAX	hspd1	31033.ENSTRUP00000024263	31033.ENSTRUP00000039868	0	0	0	0	0	0.056	0	0.491	0.498
ITGAX	itga4	31033.ENSTRUP00000024263	31033.ENSTRUP00000035850	0	0	0	0.577	0.050	0	0.387	0.503	0.516
ITGAX	itgb5	31033.ENSTRUP00000024263	31033.ENSTRUP00000040474	0	0	0	0	0.062	0.271	0.285	0.272	0.596
ITGAX	ITGBL1	31033.ENSTRUP00000024263	31033.ENSTRUP00000031299	0	0	0	0	0.062	0.271	0.285	0.399	0.666
ITGAX	itgb3	31033.ENSTRUP00000024263	31033.ENSTRUP00000033928	0	0	0	0	0.080	0.385	0.459	0.225	0.731
ITGBL1	LOC101075215	31033.ENSTRUP00000031299	31033.ENSTRUP00000005205	0	0	0	0	0.063	0.085	0.241	0.246	0.443
ITGBL1	SPEG	31033.ENSTRUP00000031299	31033.ENSTRUP00000008607	0	0	0	0	0.054	0.080	0.402	0.306	0.590
ITGBL1	LOC101062452	31033.ENSTRUP00000031299	31033.ENSTRUP00000011498	0	0	0	0	0.061	0.167	0.515	0.066	0.598
ITGBL1	col4a1	31033.ENSTRUP00000031299	31033.ENSTRUP00000015804	0	0	0	0	0.062	0.115	0.164	0.255	0.413
ITGBL1	dnajc10	31033.ENSTRUP00000031299	31033.ENSTRUP00000036117	0	0	0	0	0	0.197	0.221	0.127	0.406
ITGBL1	LOC101064301	31033.ENSTRUP00000031299	31033.ENSTRUP00000036975	0	0	0	0	0.083	0	0.398	0.120	0.471
ITGBL1	vcl	31033.ENSTRUP00000031299	31033.ENSTRUP00000033393	0	0	0	0	0	0.116	0.362	0.159	0.484
ITGBL1	itga4	31033.ENSTRUP00000031299	31033.ENSTRUP00000035850	0	0	0	0	0.062	0.271	0.285	0.306	0.615
KCNH7	fign	31033.ENSTRUP00000002538	31033.ENSTRUP00000002459	0	0	0	0	0.062	0	0	0.529	0.539
KCNH7	LOC101072757	31033.ENSTRUP00000002538	31033.ENSTRUP00000033713	0	0	0	0	0.060	0	0.351	0.127	0.420
KCNH7	ifih1	31033.ENSTRUP00000002538	31033.ENSTRUP00000003254	0	0	0	0	0	0	0	0.448	0.448
KCNH7	slc4a10	31033.ENSTRUP00000002538	31033.ENSTRUP00000011103	0	0	0	0	0.061	0	0	0.542	0.551
KCNJ3	hspe1	31033.ENSTRUP00000018657	31033.ENSTRUP00000039964	0	0	0	0	0	0	0	0.459	0.459
KCNJ3	kctd12	31033.ENSTRUP00000018657	31033.ENSTRUP00000026778	0	0	0	0	0	0	0	0.466	0.465
KCTD17	kctd2	31033.ENSTRUP00000043538	31033.ENSTRUP00000025988	0	0	0	0.957	0.060	0.390	0	0.556	0.415
KCTD17	LOC101078512	31033.ENSTRUP00000043538	31033.ENSTRUP00000027959	0	0	0	0	0	0	0	0.437	0.437
L3mbtl2	SUMO3	31033.ENSTRUP00000043663	31033.ENSTRUP00000022408	0	0	0	0	0	0.152	0.531	0.065	0.595
L3mbtl2	cbx1	31033.ENSTRUP00000043663	31033.ENSTRUP00000030902	0	0	0	0	0.059	0.376	0.232	0.312	0.648
L3mbtl2	ube2i	31033.ENSTRUP00000043663	31033.ENSTRUP00000040080	0	0	0	0	0.061	0.126	0.711	0.042	0.742
LOC101061699	SPEG	31033.ENSTRUP00000033031	31033.ENSTRUP00000008607	0	0	0	0.673	0.088	0.368	0.083	0.362	0.488
LOC101061699	LOC101070646	31033.ENSTRUP00000033031	31033.ENSTRUP00000017072	0	0	0	0	0.213	0.156	0.220	0.469	0.688
LOC101061699	itgb5	31033.ENSTRUP00000033031	31033.ENSTRUP00000040474	0	0	0	0	0.060	0.080	0.387	0.054	0.431
LOC101061699	itgb3	31033.ENSTRUP00000033031	31033.ENSTRUP00000033928	0	0	0	0	0.060	0.080	0.453	0.083	0.508
LOC101061699	vcl	31033.ENSTRUP00000033031	31033.ENSTRUP00000033393	0	0	0	0	0.083	0.050	0.382	0.216	0.521
LOC101061699	LOC777993	31033.ENSTRUP00000033031	31033.ENSTRUP00000044068	0	0	0	0	0.193	0.126	0.134	0.395	0.581
LOC101061699	Neb	31033.ENSTRUP00000033031	31033.ENSTRUP00000037452	0	0	0	0	0.155	0.341	0.220	0.325	0.667
LOC101061845	LOC101064673	31033.ENSTRUP00000026460	31033.ENSTRUP00000006798	0	0	0	0	0.062	0.119	0.449	0.097	0.533
LOC101061845	LOC101064611	31033.ENSTRUP00000026460	31033.ENSTRUP00000014510	0.078	0	0	0	0.050	0	0.369	0.085	0.426
LOC101061845	aldoa	31033.ENSTRUP00000026460	31033.ENSTRUP00000023935	0	0	0	0	0.088	0.378	0	0.239	0.530
LOC101061845	oat	31033.ENSTRUP00000026460	31033.ENSTRUP00000025089	0.216	0	0	0	0.124	0.061	0	0.241	0.445
LOC101061845	tubgcp2	31033.ENSTRUP00000026460	31033.ENSTRUP00000025341	0	0	0	0	0.062	0.195	0.350	0.192	0.550
LOC101061845	MAP3K14	31033.ENSTRUP00000026460	31033.ENSTRUP00000036335	0	0	0	0	0.059	0.053	0.380	0.048	0.403
LOC101061845	LOC101066022	31033.ENSTRUP00000026460	31033.ENSTRUP00000045548	0	0	0	0	0.061	0	0	0.392	0.404
LOC101061845	tnfaip6	31033.ENSTRUP00000026460	31033.ENSTRUP00000040439	0	0	0	0	0.061	0.078	0	0.374	0.410
LOC101061845	LOC101062668	31033.ENSTRUP00000026460	31033.ENSTRUP00000032449	0.100	0	0	0	0.151	0	0	0.292	0.411
LOC101061845	dcakd	31033.ENSTRUP00000026460	31033.ENSTRUP00000033229	0.279	0	0	0	0.062	0.044	0.188	0.078	0.427
LOC101061845	TUBA4A	31033.ENSTRUP00000026460	31033.ENSTRUP00000036135	0	0	0	0	0.108	0.279	0.151	0.139	0.466
LOC101061845	spata20	31033.ENSTRUP00000026460	31033.ENSTRUP00000044020	0.108	0	0	0	0.050	0.049	0.363	0.147	0.482
LOC101061845	dnaaf3	31033.ENSTRUP00000026460	31033.ENSTRUP00000032921	0	0	0	0	0.102	0	0	0.468	0.501
LOC101061845	rpe	31033.ENSTRUP00000026460	31033.ENSTRUP00000027085	0.254	0	0	0	0.083	0.150	0	0.273	0.520
LOC101061845	hspd1	31033.ENSTRUP00000026460	31033.ENSTRUP00000039868	0.046	0	0	0	0.178	0.130	0	0.404	0.538
LOC101061845	LOC101062378	31033.ENSTRUP00000026460	31033.ENSTRUP00000031217	0.409	0	0	0	0	0	0.188	0.120	0.540
LOC101061845	LOC101072012	31033.ENSTRUP00000026460	31033.ENSTRUP00000039408	0	0	0	0	0	0.076	0	0.536	0.553
LOC101061845	hspe1	31033.ENSTRUP00000026460	31033.ENSTRUP00000039964	0.101	0	0	0	0.318	0.123	0	0.329	0.590
LOC101061845	dnajc10	31033.ENSTRUP00000026460	31033.ENSTRUP00000036117	0.059	0	0	0	0.063	0.155	0.061	0.531	0.612
LOC101061845	ppif	31033.ENSTRUP00000026460	31033.ENSTRUP00000035161	0.082	0	0	0	0.152	0.368	0.145	0.295	0.649
LOC101062378	cps1	31033.ENSTRUP00000031217	31033.ENSTRUP00000017338	0.272	0	0	0	0.115	0.127	0.434	0.572	0.838
LOC101062378	oat	31033.ENSTRUP00000031217	31033.ENSTRUP00000025089	0.427	0	0	0	0.083	0.650	0.995	0.774	0.999
LOC101062378	otc	31033.ENSTRUP00000031217	31033.ENSTRUP00000029587	0.043	0	0	0	0.060	0	0	0.620	0.628
LOC101062378	chaf1b	31033.ENSTRUP00000031217	31033.ENSTRUP00000030547	0	0	0	0	0.063	0	0	0.522	0.532
LOC101062378	gpr82	31033.ENSTRUP00000031217	31033.ENSTRUP00000032521	0.343	0	0	0	0.059	0	0	0.235	0.485
LOC101062378	dnajc10	31033.ENSTRUP00000031217	31033.ENSTRUP00000036117	0.175	0	0	0	0	0	0	0.525	0.591
LOC101062383	LOC101071184	31033.ENSTRUP00000024439	31033.ENSTRUP00000009114	0	0	0	0	0	0.396	0.180	0	0.483
LOC101062383	hdac4	31033.ENSTRUP00000024439	31033.ENSTRUP00000012899	0	0	0	0	0.062	0.282	0.498	0.097	0.653
LOC101062383	ugt1a1	31033.ENSTRUP00000024439	31033.ENSTRUP00000019895	0	0	0	0	0.060	0	0.407	0	0.418
LOC101062383	ing1	31033.ENSTRUP00000024439	31033.ENSTRUP00000025019	0	0	0	0	0.068	0.184	0.165	0.167	0.400
LOC101062383	trrap	31033.ENSTRUP00000024439	31033.ENSTRUP00000043149	0	0	0	0	0.062	0.162	0.133	0.328	0.480
LOC101062383	acp6	31033.ENSTRUP00000024439	31033.ENSTRUP00000030947	0	0	0	0	0	0	0	0.503	0.503
LOC101062383	med1	31033.ENSTRUP00000024439	31033.ENSTRUP00000030515	0	0	0	0	0.063	0	0.533	0.044	0.545
LOC101062383	bub3	31033.ENSTRUP00000024439	31033.ENSTRUP00000026550	0	0	0.271	0	0.087	0.257	0.199	0.127	0.591
LOC101062383	cbx1	31033.ENSTRUP00000024439	31033.ENSTRUP00000030902	0	0	0	0	0.081	0.048	0.541	0.132	0.604
LOC101062383	ankrd44	31033.ENSTRUP00000024439	31033.ENSTRUP00000039468	0	0	0	0	0	0.390	0.170	0.329	0.630
LOC101062383	LOC101070644	31033.ENSTRUP00000024439	31033.ENSTRUP00000025831	0	0	0	0	0	0	0	0.680	0.680
LOC101062383	LOC101067757	31033.ENSTRUP00000024439	31033.ENSTRUP00000035012	0	0	0	0	0.118	0.123	0	0.731	0.773
LOC101062383	tcf7l2	31033.ENSTRUP00000024439	31033.ENSTRUP00000031774	0	0	0	0	0.063	0.282	0.569	0.370	0.792
LOC101062383	ppif	31033.ENSTRUP00000024439	31033.ENSTRUP00000035161	0	0	0	0	0.059	0.603	0.102	0.517	0.816
LOC101062452	LOC101075215	31033.ENSTRUP00000011498	31033.ENSTRUP00000005205	0	0	0	0	0.062	0.045	0.550	0.199	0.633
LOC101062452	gsk3b	31033.ENSTRUP00000011498	31033.ENSTRUP00000005296	0	0	0	0	0	0.118	0.124	0.311	0.421
LOC101062452	LOC101069496	31033.ENSTRUP00000011498	31033.ENSTRUP00000015713	0	0	0	0	0.050	0.150	0	0.326	0.408
LOC101062452	LOC101073575	31033.ENSTRUP00000011498	31033.ENSTRUP00000043883	0	0	0	0	0	0.179	0.217	0.167	0.417
LOC101062452	psmc5	31033.ENSTRUP00000011498	31033.ENSTRUP00000013561	0	0	0	0	0.062	0	0.437	0	0.449
LOC101062452	nhlrc2	31033.ENSTRUP00000011498	31033.ENSTRUP00000031436	0	0	0	0	0	0.055	0.171	0.399	0.488
LOC101062452	rac1	31033.ENSTRUP00000011498	31033.ENSTRUP00000042931	0	0	0	0	0	0.119	0.495	0.087	0.558
LOC101062452	LOC101069117	31033.ENSTRUP00000011498	31033.ENSTRUP00000014908	0	0	0	0	0.055	0.134	0	0.518	0.571
LOC101062452	erbb4	31033.ENSTRUP00000011498	31033.ENSTRUP00000021302	0	0	0	0	0.060	0.393	0	0.325	0.581
LOC101062452	stub1	31033.ENSTRUP00000011498	31033.ENSTRUP00000037854	0	0	0	0	0.111	0.204	0.437	0.074	0.581
LOC101062452	itgb5	31033.ENSTRUP00000011498	31033.ENSTRUP00000040474	0	0	0	0	0.061	0.167	0.515	0.055	0.593
LOC101062452	itga4	31033.ENSTRUP00000011498	31033.ENSTRUP00000035850	0	0	0	0	0.059	0.081	0.499	0.410	0.710
LOC101062452	itgb3	31033.ENSTRUP00000011498	31033.ENSTRUP00000033928	0	0	0	0	0.063	0.167	0.515	0.562	0.812
LOC101062452	vcl	31033.ENSTRUP00000011498	31033.ENSTRUP00000033393	0	0	0	0	0.063	0.043	0.603	0.625	0.848
LOC101062524	col5a2	31033.ENSTRUP00000027681	31033.ENSTRUP00000004810	0	0	0	0.589	0.194	0.189	0.218	0.399	0.529
LOC101062524	col4a1	31033.ENSTRUP00000027681	31033.ENSTRUP00000015804	0	0	0	0.579	0.148	0.154	0.219	0.393	0.482
LOC101062524	col4a2	31033.ENSTRUP00000027681	31033.ENSTRUP00000020270	0	0	0	0.567	0.140	0.154	0.315	0.521	0.575
LOC101062524	itgb5	31033.ENSTRUP00000027681	31033.ENSTRUP00000040474	0	0	0	0	0.061	0.115	0.651	0.161	0.724
LOC101062524	itga4	31033.ENSTRUP00000027681	31033.ENSTRUP00000035850	0	0	0	0	0.060	0.049	0.723	0.106	0.749
LOC101062524	itgb3	31033.ENSTRUP00000027681	31033.ENSTRUP00000033928	0	0	0	0	0.062	0.115	0.804	0.061	0.827
