#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ENSTRUP00000030091	cdk5rap3	31033.ENSTRUP00000030091	31033.ENSTRUP00000031177	0	0	0	0	0	0	0	0.471	0.471
ENSTRUP00000030091	Snx11	31033.ENSTRUP00000030091	31033.ENSTRUP00000030794	0	0	0	0	0	0	0	0.474	0.474
ENSTRUP00000030091	LOC101077463	31033.ENSTRUP00000030091	31033.ENSTRUP00000042396	0	0	0	0	0	0	0	0.489	0.489
ENSTRUP00000030091	atg6	31033.ENSTRUP00000030091	31033.ENSTRUP00000034988	0	0	0	0	0	0	0	0.546	0.546
ENSTRUP00000030091	REXO4	31033.ENSTRUP00000030091	31033.ENSTRUP00000033659	0	0	0	0	0	0	0	0.638	0.638
ENSTRUP00000030091	cryl1	31033.ENSTRUP00000030091	31033.ENSTRUP00000040269	0	0	0	0	0	0	0	0.712	0.712
ENSTRUP00000030091	ENSTRUP00000033103	31033.ENSTRUP00000030091	31033.ENSTRUP00000033103	0	0	0	0	0	0.602	0	0.764	0.902
ENSTRUP00000030242	mto1	31033.ENSTRUP00000030242	31033.ENSTRUP00000017204	0	0	0	0	0	0.082	0	0.525	0.545
ENSTRUP00000030242	ube2f	31033.ENSTRUP00000030242	31033.ENSTRUP00000018650	0	0	0	0	0.063	0.066	0.459	0	0.485
ENSTRUP00000030242	bccip	31033.ENSTRUP00000030242	31033.ENSTRUP00000022839	0	0	0	0	0	0	0	0.633	0.633
ENSTRUP00000030242	wdr90	31033.ENSTRUP00000030242	31033.ENSTRUP00000039113	0	0	0	0	0.088	0.153	0.438	0.047	0.530
ENSTRUP00000030331	tcf7l2	31033.ENSTRUP00000030331	31033.ENSTRUP00000031774	0	0	0	0	0.058	0.127	0.338	0.136	0.466
ENSTRUP00000030443	ifih1	31033.ENSTRUP00000030443	31033.ENSTRUP00000003254	0	0	0	0	0.060	0.150	0.148	0.844	0.880
ENSTRUP00000030443	tank	31033.ENSTRUP00000030443	31033.ENSTRUP00000013051	0	0	0	0	0	0.088	0.438	0.686	0.825
ENSTRUP00000030443	MMP25	31033.ENSTRUP00000030443	31033.ENSTRUP00000027954	0	0	0	0	0	0	0	0.441	0.441
ENSTRUP00000030443	stat4	31033.ENSTRUP00000030443	31033.ENSTRUP00000028049	0	0	0	0	0	0	0.218	0.701	0.756
ENSTRUP00000030443	xrcc5	31033.ENSTRUP00000030443	31033.ENSTRUP00000028511	0	0	0	0	0.060	0	0.478	0.056	0.496
ENSTRUP00000030443	LOC101079646	31033.ENSTRUP00000030443	31033.ENSTRUP00000029085	0	0	0	0	0	0	0.218	0.705	0.759
ENSTRUP00000030443	nlrc3	31033.ENSTRUP00000030443	31033.ENSTRUP00000038883	0	0	0	0	0	0	0.177	0.328	0.423
ENSTRUP00000030443	LOC777946	31033.ENSTRUP00000030443	31033.ENSTRUP00000031286	0	0	0	0	0	0	0	0.442	0.442
ENSTRUP00000030443	trim13	31033.ENSTRUP00000030443	31033.ENSTRUP00000038565	0	0	0	0	0	0.119	0.220	0.255	0.443
ENSTRUP00000030443	REXO4	31033.ENSTRUP00000030443	31033.ENSTRUP00000033659	0	0	0	0	0	0	0.437	0.097	0.469
ENSTRUP00000030443	polr3a	31033.ENSTRUP00000030443	31033.ENSTRUP00000034398	0	0	0	0	0	0.064	0.459	0	0.471
ENSTRUP00000030443	xrcc6	31033.ENSTRUP00000030443	31033.ENSTRUP00000043728	0	0	0	0	0.058	0	0.478	0.130	0.534
ENSTRUP00000030443	atf2	31033.ENSTRUP00000030443	31033.ENSTRUP00000044991	0	0	0	0	0	0.199	0.426	0.635	0.817
ENSTRUP00000030949	cog3	31033.ENSTRUP00000030949	31033.ENSTRUP00000018256	0	0	0	0	0.060	0.043	0	0.482	0.493
ENSTRUP00000030949	LOC101077609	31033.ENSTRUP00000030949	31033.ENSTRUP00000018486	0	0	0	0	0.060	0.182	0.095	0.305	0.451
ENSTRUP00000030949	LOC101074307	31033.ENSTRUP00000030949	31033.ENSTRUP00000019760	0	0	0	0	0.121	0	0.437	0.266	0.605
ENSTRUP00000030949	LOC101062381	31033.ENSTRUP00000030949	31033.ENSTRUP00000024884	0	0	0	0	0	0	0.314	0.173	0.408
ENSTRUP00000030949	stam2	31033.ENSTRUP00000030949	31033.ENSTRUP00000037109	0	0	0	0	0.050	0.357	0	0.129	0.421
ENSTRUP00000030949	sp3	31033.ENSTRUP00000030949	31033.ENSTRUP00000045171	0	0	0	0	0.063	0	0.063	0.496	0.519
ENSTRUP00000030949	csnk1e	31033.ENSTRUP00000030949	31033.ENSTRUP00000043498	0	0	0	0	0.062	0.087	0.454	0.269	0.612
ENSTRUP00000030949	sec22a	31033.ENSTRUP00000030949	31033.ENSTRUP00000036409	0	0	0	0	0.060	0.082	0.516	0.327	0.681
ENSTRUP00000030949	TRAPPC10	31033.ENSTRUP00000030949	31033.ENSTRUP00000037785	0	0	0	0	0.064	0.045	0.489	0.511	0.746
ENSTRUP00000030949	tfg	31033.ENSTRUP00000030949	31033.ENSTRUP00000039335	0	0	0	0	0.060	0.398	0.516	0.525	0.852
ENSTRUP00000031717	tectb	31033.ENSTRUP00000031717	31033.ENSTRUP00000021095	0	0	0	0	0	0	0	0.771	0.771
ENSTRUP00000031717	nhlrc2	31033.ENSTRUP00000031717	31033.ENSTRUP00000031436	0	0	0	0	0	0	0	0.774	0.774
ENSTRUP00000031717	dclre1a	31033.ENSTRUP00000031717	31033.ENSTRUP00000031659	0	0	0	0	0	0	0	0.775	0.775
ENSTRUP00000031717	dnmbp	31033.ENSTRUP00000031717	31033.ENSTRUP00000033416	0	0	0	0	0	0	0	0.522	0.522
ENSTRUP00000031717	zdhhc6	31033.ENSTRUP00000031717	31033.ENSTRUP00000032656	0	0	0	0	0	0	0	0.769	0.769
ENSTRUP00000031717	LOC105416790	31033.ENSTRUP00000031717	31033.ENSTRUP00000032810	0	0	0	0	0	0	0	0.774	0.774
ENSTRUP00000032169	tank	31033.ENSTRUP00000032169	31033.ENSTRUP00000013051	0	0	0	0	0.061	0	0.383	0.077	0.418
ENSTRUP00000032169	cytip	31033.ENSTRUP00000032169	31033.ENSTRUP00000017968	0	0	0	0	0.062	0.053	0.170	0.326	0.436
ENSTRUP00000032169	ENSTRUP00000038628	31033.ENSTRUP00000032169	31033.ENSTRUP00000038628	0	0	0	0	0	0.120	0.286	0.151	0.419
ENSTRUP00000032169	LOC101062741	31033.ENSTRUP00000032169	31033.ENSTRUP00000042866	0	0	0	0	0	0.315	0.247	0.140	0.517
ENSTRUP00000032169	cyc-B	31033.ENSTRUP00000032169	31033.ENSTRUP00000044765	0	0	0	0	0.061	0.128	0.330	0.375	0.611
ENSTRUP00000032169	xrcc6	31033.ENSTRUP00000032169	31033.ENSTRUP00000043728	0	0	0	0	0	0.113	0	0.776	0.792
ENSTRUP00000032208	RGPD5	31033.ENSTRUP00000032208	31033.ENSTRUP00000001896	0	0	0	0	0.060	0	0.390	0.054	0.410
ENSTRUP00000032208	ddx18	31033.ENSTRUP00000032208	31033.ENSTRUP00000013654	0	0	0	0	0.061	0.155	0.179	0.399	0.556
ENSTRUP00000032208	cdc16	31033.ENSTRUP00000032208	31033.ENSTRUP00000031674	0	0	0	0	0.122	0	0	0.556	0.593
ENSTRUP00000032208	MAP3K14	31033.ENSTRUP00000032208	31033.ENSTRUP00000036335	0	0	0	0	0.058	0	0	0.399	0.409
ENSTRUP00000032208	ddx3x	31033.ENSTRUP00000032208	31033.ENSTRUP00000035810	0	0	0	0	0.062	0.155	0.179	0.217	0.422
ENSTRUP00000032208	ENSTRUP00000043979	31033.ENSTRUP00000032208	31033.ENSTRUP00000043979	0	0	0	0	0	0.155	0.179	0.239	0.425
ENSTRUP00000032208	nup35	31033.ENSTRUP00000032208	31033.ENSTRUP00000036111	0	0	0	0	0.060	0	0.506	0	0.515
ENSTRUP00000032208	wdr90	31033.ENSTRUP00000032208	31033.ENSTRUP00000039113	0	0	0	0	0.067	0.163	0.438	0.051	0.527
ENSTRUP00000032208	cwc22	31033.ENSTRUP00000032208	31033.ENSTRUP00000036851	0	0	0	0	0.088	0	0	0.638	0.655
ENSTRUP00000032208	gspt1	31033.ENSTRUP00000032208	31033.ENSTRUP00000043464	0	0	0	0	0.063	0.206	0.175	0.526	0.670
ENSTRUP00000032901	RAB17	31033.ENSTRUP00000032901	31033.ENSTRUP00000021192	0	0	0	0	0.057	0.136	0.226	0.177	0.411
ENSTRUP00000032901	rab20	31033.ENSTRUP00000032901	31033.ENSTRUP00000024758	0	0	0	0	0.057	0.136	0.226	0.177	0.411
ENSTRUP00000032901	bub3	31033.ENSTRUP00000032901	31033.ENSTRUP00000026550	0	0	0	0	0.061	0	0	0.399	0.411
ENSTRUP00000032901	cdc16	31033.ENSTRUP00000032901	31033.ENSTRUP00000031674	0	0	0	0	0.062	0	0	0.462	0.473
ENSTRUP00000032901	LOC101072093	31033.ENSTRUP00000032901	31033.ENSTRUP00000039016	0	0	0	0	0.057	0.155	0.226	0.206	0.444
ENSTRUP00000032901	rac1	31033.ENSTRUP00000032901	31033.ENSTRUP00000042931	0	0	0	0	0	0.269	0.137	0.223	0.467
ENSTRUP00000032901	xpo4	31033.ENSTRUP00000032901	31033.ENSTRUP00000040511	0	0	0	0	0.052	0	0	0.463	0.469
ENSTRUP00000033103	tank	31033.ENSTRUP00000033103	31033.ENSTRUP00000013051	0	0	0	0	0.056	0	0	0.760	0.763
ENSTRUP00000033832	RPL19 (1 of many)	31033.ENSTRUP00000033832	31033.ENSTRUP00000029939	0	0	0	0	0.194	0.271	0.176	0.056	0.481
ENSTRUP00000033832	rpl8	31033.ENSTRUP00000033832	31033.ENSTRUP00000035727	0	0	0	0	0.192	0.271	0.176	0.065	0.485
ENSTRUP00000033832	ENSTRUP00000033983	31033.ENSTRUP00000033832	31033.ENSTRUP00000033983	0	0	0	0	0	0	0	0.556	0.556
ENSTRUP00000033963	tubgcp2	31033.ENSTRUP00000033963	31033.ENSTRUP00000025341	0	0	0	0	0.416	0	0	0	0.416
ENSTRUP00000033983	LOC101076860	31033.ENSTRUP00000033983	31033.ENSTRUP00000013701	0	0	0	0	0.062	0.375	0.288	0.192	0.617
ENSTRUP00000033983	mycbp2	31033.ENSTRUP00000033983	31033.ENSTRUP00000025158	0	0	0	0	0.061	0	0	0.399	0.411
ENSTRUP00000033983	SLC18A3	31033.ENSTRUP00000033983	31033.ENSTRUP00000029269	0	0	0	0	0.059	0	0.461	0	0.471
ENSTRUP00000033983	Synaptotagmin-1-like	31033.ENSTRUP00000033983	31033.ENSTRUP00000032943	0	0	0	0	0.067	0	0.478	0.168	0.559
ENSTRUP00000033983	LOC101072757	31033.ENSTRUP00000033983	31033.ENSTRUP00000033713	0	0	0	0	0.084	0	0	0.399	0.425
ENSTRUP00000033983	LOC101064158	31033.ENSTRUP00000033983	31033.ENSTRUP00000035611	0	0	0	0	0.055	0.188	0.286	0.171	0.485
ENSTRUP00000033983	LOC101073884	31033.ENSTRUP00000033983	31033.ENSTRUP00000041254	0	0	0	0	0.091	0	0.437	0.086	0.491
ENSTRUP00000034788	LOC101073575	31033.ENSTRUP00000034788	31033.ENSTRUP00000043883	0	0	0	0	0.056	0.269	0.285	0.121	0.508
ENSTRUP00000035355	LOC101061998	31033.ENSTRUP00000035355	31033.ENSTRUP00000003164	0	0	0	0	0.063	0	0.137	0.458	0.523
ENSTRUP00000035355	LOC105417877	31033.ENSTRUP00000035355	31033.ENSTRUP00000007349	0	0	0	0	0	0.278	0.167	0.161	0.451
ENSTRUP00000035355	SPEG	31033.ENSTRUP00000035355	31033.ENSTRUP00000008607	0	0	0	0	0.067	0.206	0.346	0.098	0.504
ENSTRUP00000035355	LOC101070646	31033.ENSTRUP00000035355	31033.ENSTRUP00000017072	0	0	0	0	0.668	0.053	0.482	0	0.822
ENSTRUP00000035355	casp7	31033.ENSTRUP00000035355	31033.ENSTRUP00000031759	0	0	0	0	0	0.154	0.508	0.047	0.568
ENSTRUP00000035355	LOC101073795	31033.ENSTRUP00000035355	31033.ENSTRUP00000035084	0	0	0	0	0.067	0	0.461	0	0.475
ENSTRUP00000035355	ENSTRUP00000035910	31033.ENSTRUP00000035355	31033.ENSTRUP00000035910	0	0	0	0	0.063	0	0.498	0.478	0.733
ENSTRUP00000035355	Neb	31033.ENSTRUP00000035355	31033.ENSTRUP00000037452	0	0	0	0	0.463	0.199	0.516	0.409	0.860
ENSTRUP00000035910	SPEG	31033.ENSTRUP00000035910	31033.ENSTRUP00000008607	0	0	0	0	0.233	0.326	0.286	0.388	0.743
ENSTRUP00000035910	LOC101070646	31033.ENSTRUP00000035910	31033.ENSTRUP00000017072	0	0	0	0	0.200	0.159	0.533	0.459	0.807
ENSTRUP00000035910	NRAP	31033.ENSTRUP00000035910	31033.ENSTRUP00000032164	0	0	0	0	0.082	0.139	0.291	0.109	0.433
ENSTRUP00000035910	dnaaf3	31033.ENSTRUP00000035910	31033.ENSTRUP00000032921	0	0	0	0	0	0	0	0.672	0.672
ENSTRUP00000035910	LOC101073795	31033.ENSTRUP00000035910	31033.ENSTRUP00000035084	0	0	0	0	0.142	0	0.498	0.327	0.684
ENSTRUP00000035910	ENSTRUP00000041581	31033.ENSTRUP00000035910	31033.ENSTRUP00000041581	0	0	0	0	0.058	0	0	0.399	0.409
ENSTRUP00000035910	LOC101064450	31033.ENSTRUP00000035910	31033.ENSTRUP00000043068	0	0	0	0	0.090	0.270	0.180	0.075	0.428
ENSTRUP00000035910	LOC777993	31033.ENSTRUP00000035910	31033.ENSTRUP00000044068	0	0	0	0	0.148	0.195	0.181	0.105	0.429
ENSTRUP00000035910	Neb	31033.ENSTRUP00000035910	31033.ENSTRUP00000037452	0	0	0	0	0.082	0.139	0.533	0.610	0.836
ENSTRUP00000035980	LOC101061998	31033.ENSTRUP00000035980	31033.ENSTRUP00000003164	0	0	0	0	0	0.062	0.048	0.507	0.521
ENSTRUP00000035980	LOC101076860	31033.ENSTRUP00000035980	31033.ENSTRUP00000013701	0	0	0	0	0.055	0.166	0.278	0.150	0.451
ENSTRUP00000036038	TACO1	31033.ENSTRUP00000036038	31033.ENSTRUP00000009609	0	0	0	0	0	0	0	0.524	0.524
ENSTRUP00000036038	txndc9	31033.ENSTRUP00000036038	31033.ENSTRUP00000036530	0	0	0	0	0	0	0	0.555	0.555
ENSTRUP00000036038	LOC101078739	31033.ENSTRUP00000036038	31033.ENSTRUP00000041825	0	0	0	0	0.061	0	0	0.585	0.593
ENSTRUP00000036389	ormdl3	31033.ENSTRUP00000036389	31033.ENSTRUP00000008751	0	0	0	0	0	0	0	0.525	0.525
ENSTRUP00000036389	LOC101072604	31033.ENSTRUP00000036389	31033.ENSTRUP00000009972	0	0	0	0	0.081	0.123	0.899	0.753	0.977
ENSTRUP00000036389	LOC777946	31033.ENSTRUP00000036389	31033.ENSTRUP00000031286	0	0	0	0	0	0	0	0.484	0.483
ENSTRUP00000036389	ormdl1	31033.ENSTRUP00000036389	31033.ENSTRUP00000032362	0	0	0	0	0	0	0	0.525	0.525
ENSTRUP00000036389	SAMD8	31033.ENSTRUP00000036389	31033.ENSTRUP00000034856	0	0	0	0	0	0	0	0.524	0.524
ENSTRUP00000036389	itga4	31033.ENSTRUP00000036389	31033.ENSTRUP00000035850	0	0	0	0	0.124	0	0.234	0.201	0.417
ENSTRUP00000036389	RDH13	31033.ENSTRUP00000036389	31033.ENSTRUP00000038668	0.044	0	0	0	0.057	0.043	0	0.399	0.412
ENSTRUP00000036389	cers6	31033.ENSTRUP00000036389	31033.ENSTRUP00000046130	0	0	0	0	0.067	0	0	0.525	0.537
ENSTRUP00000036444	TACO1	31033.ENSTRUP00000036444	31033.ENSTRUP00000009609	0	0	0	0	0	0	0	0.663	0.663
ENSTRUP00000036478	agpat3	31033.ENSTRUP00000036478	31033.ENSTRUP00000025662	0	0	0	0	0.059	0	0	0.520	0.529
ENSTRUP00000036594	ifih1	31033.ENSTRUP00000036594	31033.ENSTRUP00000003254	0	0	0	0	0.063	0.154	0	0.469	0.542
ENSTRUP00000036594	LOC101062225	31033.ENSTRUP00000036594	31033.ENSTRUP00000004724	0.056	0	0	0	0	0	0	0.448	0.456
ENSTRUP00000036594	kctd12	31033.ENSTRUP00000036594	31033.ENSTRUP00000026778	0	0	0	0	0.059	0	0	0.644	0.650
ENSTRUP00000036594	smarcal1	31033.ENSTRUP00000036594	31033.ENSTRUP00000026994	0.051	0	0	0	0.063	0.160	0.133	0.325	0.483
ENSTRUP00000036594	dclre1a	31033.ENSTRUP00000036594	31033.ENSTRUP00000031659	0.044	0	0	0	0.105	0	0	0.603	0.630
ENSTRUP00000036594	ercc1	31033.ENSTRUP00000036594	31033.ENSTRUP00000033451	0	0	0	0	0.097	0	0.290	0.641	0.749
ENSTRUP00000036594	LOC101064829	31033.ENSTRUP00000036594	31033.ENSTRUP00000036082	0	0	0	0	0.062	0	0.440	0	0.452
ENSTRUP00000036594	ube2i	31033.ENSTRUP00000036594	31033.ENSTRUP00000040080	0	0	0	0	0.050	0.113	0.138	0.333	0.450
ENSTRUP00000036594	LOC105416569	31033.ENSTRUP00000036594	31033.ENSTRUP00000043510	0.149	0	0	0	0.065	0.115	0	0.538	0.631
ENSTRUP00000036594	ercc4	31033.ENSTRUP00000036594	31033.ENSTRUP00000043440	0.041	0	0	0	0.123	0.119	0.257	0.525	0.690
ENSTRUP00000036856	mgat4a	31033.ENSTRUP00000036856	31033.ENSTRUP00000036049	0	0	0	0	0	0	0.335	0.206	0.449
ENSTRUP00000037129	slc10a2	31033.ENSTRUP00000037129	31033.ENSTRUP00000003628	0	0	0	0	0	0	0	0.625	0.625
ENSTRUP00000037129	LOC101069418	31033.ENSTRUP00000037129	31033.ENSTRUP00000006989	0	0	0	0	0.090	0	0	0.470	0.497
ENSTRUP00000037129	lhpp	31033.ENSTRUP00000037129	31033.ENSTRUP00000025067	0	0	0	0	0.060	0	0.650	0	0.656
ENSTRUP00000037129	LOC101062668	31033.ENSTRUP00000037129	31033.ENSTRUP00000032449	0	0	0	0	0.096	0	0	0.368	0.404
ENSTRUP00000037129	coasy	31033.ENSTRUP00000037129	31033.ENSTRUP00000032868	0.048	0	0	0	0.060	0	0.363	0.073	0.400
ENSTRUP00000037129	dcakd	31033.ENSTRUP00000037129	31033.ENSTRUP00000033229	0.048	0	0	0	0.060	0	0.363	0.073	0.400
ENSTRUP00000037129	hspd1	31033.ENSTRUP00000037129	31033.ENSTRUP00000039868	0.045	0	0	0	0.063	0	0.172	0.329	0.436
ENSTRUP00000037129	mlst8	31033.ENSTRUP00000037129	31033.ENSTRUP00000043272	0	0	0	0	0.061	0	0.541	0	0.550
ENSTRUP00000037129	wdr24	31033.ENSTRUP00000037129	31033.ENSTRUP00000039653	0	0	0	0	0.060	0	0.607	0	0.614
ENSTRUP00000037129	atp6ap2	31033.ENSTRUP00000037129	31033.ENSTRUP00000039709	0	0	0	0	0.097	0.669	0.133	0.520	0.858
ENSTRUP00000037179	LOC101078742	31033.ENSTRUP00000037179	31033.ENSTRUP00000039049	0	0	0	0	0.093	0.375	0.219	0.216	0.606
ENSTRUP00000037335	atg6	31033.ENSTRUP00000037335	31033.ENSTRUP00000034988	0	0	0	0	0.060	0.361	0	0.327	0.560
ENSTRUP00000037335	LOC101069583	31033.ENSTRUP00000037335	31033.ENSTRUP00000037421	0	0	0	0	0	0	0	0.552	0.552
ENSTRUP00000037335	pikfyve	31033.ENSTRUP00000037335	31033.ENSTRUP00000040140	0	0	0	0	0.069	0	0	0.643	0.653
ENSTRUP00000037335	LOC101076247	31033.ENSTRUP00000037335	31033.ENSTRUP00000037434	0	0	0	0	0	0	0	0.708	0.708
ENSTRUP00000038200	gli2	31033.ENSTRUP00000038200	31033.ENSTRUP00000004513	0	0	0	0	0.060	0.064	0	0.391	0.417
ENSTRUP00000038200	LOC101063334	31033.ENSTRUP00000038200	31033.ENSTRUP00000009899	0	0	0	0	0.057	0.073	0.096	0.371	0.436
ENSTRUP00000038200	tbr1	31033.ENSTRUP00000038200	31033.ENSTRUP00000012433	0	0	0	0	0.061	0.052	0	0.528	0.543
ENSTRUP00000038200	LOC101066023	31033.ENSTRUP00000038200	31033.ENSTRUP00000021573	0	0	0	0	0	0	0	0.480	0.480
ENSTRUP00000038200	sox8	31033.ENSTRUP00000038200	31033.ENSTRUP00000023202	0	0	0	0	0.118	0.190	0	0.301	0.457
ENSTRUP00000038200	LOC101066095	31033.ENSTRUP00000038200	31033.ENSTRUP00000034503	0	0	0	0	0.059	0	0	0.509	0.518
ENSTRUP00000038200	LOC101070798	31033.ENSTRUP00000038200	31033.ENSTRUP00000043949	0	0	0	0	0.065	0.147	0	0.367	0.451
ENSTRUP00000038200	gad1	31033.ENSTRUP00000038200	31033.ENSTRUP00000045644	0	0	0	0	0.063	0	0	0.464	0.476
ENSTRUP00000038200	dlx1	31033.ENSTRUP00000038200	31033.ENSTRUP00000045482	0	0	0	0	0.063	0.067	0	0.469	0.495
ENSTRUP00000038200	mki67	31033.ENSTRUP00000038200	31033.ENSTRUP00000042037	0	0	0	0	0	0	0	0.629	0.629
ENSTRUP00000038200	dlx2	31033.ENSTRUP00000038200	31033.ENSTRUP00000045465	0	0	0	0	0.061	0.067	0	0.618	0.636
ENSTRUP00000038628	tcf7l2	31033.ENSTRUP00000038628	31033.ENSTRUP00000031774	0	0	0	0	0.061	0.145	0.473	0.106	0.571
ENSTRUP00000038628	nck2	31033.ENSTRUP00000038628	31033.ENSTRUP00000034543	0	0	0	0	0.061	0.376	0.438	0.326	0.748
ENSTRUP00000038628	MAP3K14	31033.ENSTRUP00000038628	31033.ENSTRUP00000036335	0	0	0	0	0	0.054	0.381	0.120	0.439
ENSTRUP00000038628	TBC1D8	31033.ENSTRUP00000038628	31033.ENSTRUP00000038126	0	0	0	0	0	0	0	0.622	0.622
ENSTRUP00000038628	LONRF2	31033.ENSTRUP00000038628	31033.ENSTRUP00000038505	0	0	0	0	0	0	0	0.615	0.615
ENSTRUP00000038628	map3k20	31033.ENSTRUP00000038628	31033.ENSTRUP00000045209	0	0	0	0.562	0	0.134	0.332	0.084	0.408
ENSTRUP00000038628	STK24 (1 of many)	31033.ENSTRUP00000038628	31033.ENSTRUP00000044567	0	0	0	0.843	0	0.057	0.456	0.161	0.475
ENSTRUP00000038628	IL1R1	31033.ENSTRUP00000038628	31033.ENSTRUP00000039297	0	0	0	0	0	0	0.528	0.047	0.530
ENSTRUP00000038628	il1r2	31033.ENSTRUP00000038628	31033.ENSTRUP00000039107	0	0	0	0	0	0	0.528	0.047	0.530
ENSTRUP00000039602	LOC101063108	31033.ENSTRUP00000039602	31033.ENSTRUP00000018909	0	0	0	0	0	0	0	0.487	0.487
ENSTRUP00000039602	rhot2	31033.ENSTRUP00000039602	31033.ENSTRUP00000039397	0	0	0	0	0	0.084	0.387	0	0.414
ENSTRUP00000039602	rac1	31033.ENSTRUP00000039602	31033.ENSTRUP00000042931	0	0	0	0	0.058	0.150	0.316	0.071	0.423
ENSTRUP00000039985	SPEG	31033.ENSTRUP00000039985	31033.ENSTRUP00000008607	0	0	0	0	0.063	0.603	0.063	0.120	0.652
ENSTRUP00000039985	LOC101076469	31033.ENSTRUP00000039985	31033.ENSTRUP00000011674	0	0	0	0	0.055	0.387	0.286	0.140	0.596
ENSTRUP00000039985	hdac4	31033.ENSTRUP00000039985	31033.ENSTRUP00000012899	0	0	0	0	0.062	0.381	0.140	0.194	0.543
ENSTRUP00000039985	SUMO3	31033.ENSTRUP00000039985	31033.ENSTRUP00000022408	0	0	0	0	0.099	0.155	0.437	0.122	0.573
ENSTRUP00000039985	LOC101062383	31033.ENSTRUP00000039985	31033.ENSTRUP00000024439	0	0	0	0	0.062	0.181	0.329	0.162	0.510
ENSTRUP00000039985	stat4	31033.ENSTRUP00000039985	31033.ENSTRUP00000028049	0	0	0	0	0.062	0.239	0.177	0.142	0.428
ENSTRUP00000039985	LOC101079646	31033.ENSTRUP00000039985	31033.ENSTRUP00000029085	0	0	0	0	0.062	0.239	0.177	0.142	0.428
ENSTRUP00000039985	chaf1b	31033.ENSTRUP00000039985	31033.ENSTRUP00000030547	0	0	0	0	0.126	0.392	0	0.334	0.615
ENSTRUP00000039985	cbx1	31033.ENSTRUP00000039985	31033.ENSTRUP00000030902	0	0	0	0	0.050	0.076	0	0.403	0.430
ENSTRUP00000039985	tfdp1	31033.ENSTRUP00000039985	31033.ENSTRUP00000033270	0	0	0	0	0.063	0.132	0.437	0.151	0.559
ENSTRUP00000039985	bard1	31033.ENSTRUP00000039985	31033.ENSTRUP00000037470	0	0	0	0	0	0.339	0.247	0.205	0.569
ENSTRUP00000039985	kpna3	31033.ENSTRUP00000039985	31033.ENSTRUP00000038353	0	0	0	0	0.061	0.357	0	0.122	0.423
ENSTRUP00000039985	wdr90	31033.ENSTRUP00000039985	31033.ENSTRUP00000039113	0	0	0	0	0.094	0.269	0.221	0.181	0.520
ENSTRUP00000039985	xrcc6	31033.ENSTRUP00000039985	31033.ENSTRUP00000043728	0	0	0	0	0	0.082	0.267	0.233	0.438
ENSTRUP00000039985	L3mbtl2	31033.ENSTRUP00000039985	31033.ENSTRUP00000043663	0	0	0	0	0.059	0.278	0.232	0.097	0.465
ENSTRUP00000039985	cbx7	31033.ENSTRUP00000039985	31033.ENSTRUP00000043720	0	0	0	0	0	0.122	0	0.525	0.565
ENSTRUP00000039985	ube2i	31033.ENSTRUP00000039985	31033.ENSTRUP00000040080	0	0	0	0	0.091	0.392	0.521	0.076	0.722
ENSTRUP00000040248	map3k20	31033.ENSTRUP00000040248	31033.ENSTRUP00000045209	0	0	0	0	0	0.057	0.096	0.383	0.428
ENSTRUP00000040248	cryl1	31033.ENSTRUP00000040248	31033.ENSTRUP00000040269	0	0	0	0	0.050	0	0	0.634	0.637
ENSTRUP00000041116	GJA3	31033.ENSTRUP00000041116	31033.ENSTRUP00000040226	0	0	0	0	0.050	0	0	0.526	0.530
ENSTRUP00000041581	erbb2	31033.ENSTRUP00000041581	31033.ENSTRUP00000010279	0	0	0	0	0	0.161	0.338	0.098	0.455
ENSTRUP00000041581	baiap2	31033.ENSTRUP00000041581	31033.ENSTRUP00000014069	0	0	0	0	0	0.323	0.468	0.200	0.686
ENSTRUP00000041581	RAB17	31033.ENSTRUP00000041581	31033.ENSTRUP00000021192	0	0	0	0	0	0	0.428	0.044	0.429
ENSTRUP00000041581	erbb4	31033.ENSTRUP00000041581	31033.ENSTRUP00000021302	0	0	0	0	0	0.161	0.338	0.098	0.455
ENSTRUP00000041581	rab20	31033.ENSTRUP00000041581	31033.ENSTRUP00000024758	0	0	0	0	0	0	0.428	0.044	0.429
ENSTRUP00000041581	LOC101072093	31033.ENSTRUP00000041581	31033.ENSTRUP00000039016	0	0	0	0	0	0	0.428	0.044	0.429
ENSTRUP00000041581	baiap2l1	31033.ENSTRUP00000041581	31033.ENSTRUP00000043113	0	0	0	0	0	0.180	0.337	0.156	0.501
ENSTRUP00000042603	heatr1	31033.ENSTRUP00000042603	31033.ENSTRUP00000007592	0	0	0	0	0	0	0	0.529	0.529
ENSTRUP00000042670	LOC101065640	31033.ENSTRUP00000042670	31033.ENSTRUP00000034016	0	0	0.479	0.686	0	0	0.606	0.247	0.685
ENSTRUP00000042670	ENSTRUP00000043262	31033.ENSTRUP00000042670	31033.ENSTRUP00000043262	0	0	0	0	0.055	0.070	0	0.472	0.495
ENSTRUP00000042818	mlst8	31033.ENSTRUP00000042818	31033.ENSTRUP00000043272	0	0	0	0	0.062	0	0	0.399	0.412
